audio_1;audio_2;label
backward/1b627376_nohash_0.wav;backward/6fb3d5a7_nohash_3.wav;1
backward/1b627376_nohash_0.wav;two/24befdb3_nohash_2.wav;0
backward/1c84a139_nohash_0.wav;backward/3d794813_nohash_0.wav;1
backward/1c84a139_nohash_0.wav;zero/28460a60_nohash_1.wav;0
backward/1c84a139_nohash_1.wav;backward/131e738d_nohash_1.wav;1
backward/1c84a139_nohash_1.wav;go/0c2ca723_nohash_0.wav;0
backward/1c84a139_nohash_2.wav;backward/25e95412_nohash_5.wav;1
backward/1c84a139_nohash_2.wav;eight/1a994c9f_nohash_0.wav;0
backward/1c84a139_nohash_3.wav;backward/645ed69d_nohash_2.wav;1
backward/1c84a139_nohash_3.wav;zero/0ff728b5_nohash_4.wav;0
backward/1c84a139_nohash_4.wav;backward/3589bc72_nohash_0.wav;1
backward/1c84a139_nohash_4.wav;two/0e5193e6_nohash_0.wav;0
backward/1dc86f91_nohash_0.wav;backward/2aca1e72_nohash_3.wav;1
backward/1dc86f91_nohash_0.wav;stop/234d6a48_nohash_3.wav;0
backward/1dc86f91_nohash_1.wav;backward/017c4098_nohash_1.wav;1
backward/1dc86f91_nohash_1.wav;six/01bcfc0c_nohash_1.wav;0
backward/1dc86f91_nohash_2.wav;backward/3291330e_nohash_1.wav;1
backward/1dc86f91_nohash_2.wav;left/0d6d7360_nohash_3.wav;0
backward/1dc86f91_nohash_3.wav;backward/2aca1e72_nohash_11.wav;1
backward/1dc86f91_nohash_3.wav;learn/472b8045_nohash_3.wav;0
backward/1dc86f91_nohash_4.wav;backward/616420be_nohash_0.wav;1
backward/1dc86f91_nohash_4.wav;seven/0132a06d_nohash_2.wav;0
backward/1e9e6bdd_nohash_0.wav;backward/1c84a139_nohash_0.wav;1
backward/1e9e6bdd_nohash_0.wav;three/1a673010_nohash_0.wav;0
backward/1e9e6bdd_nohash_1.wav;backward/460209ac_nohash_0.wav;1
backward/1e9e6bdd_nohash_1.wav;two/07089da9_nohash_0.wav;0
backward/1e9e6bdd_nohash_2.wav;backward/0d6d7360_nohash_4.wav;1
backward/1e9e6bdd_nohash_2.wav;nine/238c112c_nohash_1.wav;0
backward/1e9e6bdd_nohash_3.wav;backward/0e6e36c9_nohash_1.wav;1
backward/1e9e6bdd_nohash_3.wav;three/1c3f50ad_nohash_3.wav;0
backward/1e9e6bdd_nohash_4.wav;backward/5cf1ecce_nohash_1.wav;1
backward/1e9e6bdd_nohash_4.wav;six/28612180_nohash_0.wav;0
backward/1ed0b13d_nohash_0.wav;backward/513aeddf_nohash_1.wav;1
backward/1ed0b13d_nohash_0.wav;three/28ce0c58_nohash_0.wav;0
backward/1ed0b13d_nohash_1.wav;backward/0ba018fc_nohash_0.wav;1
backward/1ed0b13d_nohash_1.wav;zero/0d6d7360_nohash_0.wav;0
backward/1ed0b13d_nohash_2.wav;backward/57152045_nohash_2.wav;1
backward/1ed0b13d_nohash_2.wav;stop/0b40aa8e_nohash_0.wav;0
backward/1ed0b13d_nohash_3.wav;backward/25e95412_nohash_3.wav;1
backward/1ed0b13d_nohash_3.wav;visual/4d0d9906_nohash_1.wav;0
backward/1ed0b13d_nohash_4.wav;backward/4c3cddb8_nohash_3.wav;1
backward/1ed0b13d_nohash_4.wav;seven/0b56bcfe_nohash_1.wav;0
backward/1f3e4139_nohash_0.wav;backward/3bb68054_nohash_3.wav;1
backward/1f3e4139_nohash_0.wav;three/106a6183_nohash_4.wav;0
backward/20a0d54b_nohash_0.wav;backward/29229c21_nohash_3.wav;1
backward/20a0d54b_nohash_0.wav;right/1b18600d_nohash_3.wav;0
backward/226537ab_nohash_0.wav;backward/3f45a0cf_nohash_0.wav;1
backward/226537ab_nohash_0.wav;no/2da58b32_nohash_2.wav;0
backward/226537ab_nohash_1.wav;backward/674ca5ea_nohash_0.wav;1
backward/226537ab_nohash_1.wav;go/173e6bbf_nohash_0.wav;0
backward/226537ab_nohash_2.wav;backward/23da904f_nohash_1.wav;1
backward/226537ab_nohash_2.wav;stop/11321027_nohash_0.wav;0
backward/226537ab_nohash_3.wav;backward/2fee065a_nohash_0.wav;1
backward/226537ab_nohash_3.wav;two/0c2d2ffa_nohash_0.wav;0
backward/234d6a48_nohash_0.wav;backward/578d3efb_nohash_0.wav;1
backward/234d6a48_nohash_0.wav;on/2aca1e72_nohash_2.wav;0
backward/234d6a48_nohash_1.wav;backward/3a53b856_nohash_0.wav;1
backward/234d6a48_nohash_1.wav;one/1c84a139_nohash_1.wav;0
backward/234d6a48_nohash_2.wav;backward/460209ac_nohash_3.wav;1
backward/234d6a48_nohash_2.wav;four/173ae793_nohash_1.wav;0
backward/234d6a48_nohash_3.wav;backward/61ab8fbc_nohash_0.wav;1
backward/234d6a48_nohash_3.wav;zero/18a8f03f_nohash_0.wav;0
backward/2356b88d_nohash_0.wav;backward/14c7b073_nohash_2.wav;1
backward/2356b88d_nohash_0.wav;two/30802c5d_nohash_0.wav;0
backward/23da904f_nohash_0.wav;backward/050170cb_nohash_2.wav;1
backward/23da904f_nohash_0.wav;no/0f46028a_nohash_0.wav;0
backward/23da904f_nohash_1.wav;backward/4cee0c60_nohash_1.wav;1
backward/23da904f_nohash_1.wav;two/25132942_nohash_3.wav;0
backward/23da904f_nohash_2.wav;backward/322d17d3_nohash_0.wav;1
backward/23da904f_nohash_2.wav;seven/0e6e36c9_nohash_1.wav;0
backward/23da904f_nohash_3.wav;backward/25e95412_nohash_0.wav;1
backward/23da904f_nohash_3.wav;zero/0ff728b5_nohash_0.wav;0
backward/23da904f_nohash_4.wav;backward/3a69f765_nohash_3.wav;1
backward/23da904f_nohash_4.wav;down/195c120a_nohash_1.wav;0
backward/24a3e589_nohash_0.wav;backward/6124b431_nohash_0.wav;1
backward/24a3e589_nohash_0.wav;eight/2da58b32_nohash_2.wav;0
backward/24a3e589_nohash_1.wav;backward/6bf5baf3_nohash_0.wav;1
backward/24a3e589_nohash_1.wav;eight/23da904f_nohash_2.wav;0
backward/24a3e589_nohash_2.wav;backward/5769c5ab_nohash_3.wav;1
backward/24a3e589_nohash_2.wav;four/24a3e589_nohash_0.wav;0
backward/24a3e589_nohash_3.wav;backward/1e9e6bdd_nohash_4.wav;1
backward/24a3e589_nohash_3.wav;yes/131e738d_nohash_1.wav;0
backward/25e95412_nohash_0.wav;backward/5cf1ecce_nohash_3.wav;1
backward/25e95412_nohash_0.wav;right/1b18600d_nohash_3.wav;0
backward/25e95412_nohash_1.wav;backward/51f7a034_nohash_0.wav;1
backward/25e95412_nohash_1.wav;stop/25132942_nohash_2.wav;0
backward/25e95412_nohash_2.wav;backward/5f5eef60_nohash_0.wav;1
backward/25e95412_nohash_2.wav;six/146d97db_nohash_0.wav;0
backward/25e95412_nohash_3.wav;backward/2356b88d_nohash_0.wav;1
backward/25e95412_nohash_3.wav;follow/5f5eef60_nohash_1.wav;0
backward/25e95412_nohash_4.wav;backward/5f5eef60_nohash_2.wav;1
backward/25e95412_nohash_4.wav;forward/4995d875_nohash_3.wav;0
backward/25e95412_nohash_5.wav;backward/02ade946_nohash_1.wav;1
backward/25e95412_nohash_5.wav;learn/51f7a034_nohash_0.wav;0
backward/2748cce7_nohash_0.wav;backward/25e95412_nohash_5.wav;1
backward/2748cce7_nohash_0.wav;forward/3f45a0cf_nohash_1.wav;0
backward/2748cce7_nohash_1.wav;backward/69a1a79f_nohash_2.wav;1
backward/2748cce7_nohash_1.wav;on/0ba018fc_nohash_4.wav;0
backward/2748cce7_nohash_2.wav;backward/0a2b400e_nohash_1.wav;1
backward/2748cce7_nohash_2.wav;off/27c24504_nohash_0.wav;0
backward/27c24504_nohash_0.wav;backward/62f05757_nohash_2.wav;1
backward/27c24504_nohash_0.wav;zero/15f04ff8_nohash_0.wav;0
backward/27c24504_nohash_1.wav;backward/23da904f_nohash_0.wav;1
backward/27c24504_nohash_1.wav;stop/2a1f4853_nohash_0.wav;0
backward/27c24504_nohash_2.wav;backward/40738a2d_nohash_1.wav;1
backward/27c24504_nohash_2.wav;two/22296dbe_nohash_0.wav;0
backward/29229c21_nohash_0.wav;backward/2fee065a_nohash_1.wav;1
backward/29229c21_nohash_0.wav;on/31267b59_nohash_1.wav;0
backward/29229c21_nohash_1.wav;backward/1a994c9f_nohash_0.wav;1
backward/29229c21_nohash_1.wav;stop/190821dc_nohash_1.wav;0
backward/29229c21_nohash_2.wav;backward/3b3d2f59_nohash_0.wav;1
backward/29229c21_nohash_2.wav;right/2b5e346d_nohash_0.wav;0
backward/29229c21_nohash_3.wav;backward/3108acca_nohash_2.wav;1
backward/29229c21_nohash_3.wav;one/0f7205ef_nohash_0.wav;0
backward/29229c21_nohash_4.wav;backward/0a2b400e_nohash_0.wav;1
backward/29229c21_nohash_4.wav;three/0f7205ef_nohash_1.wav;0
backward/2927c601_nohash_0.wav;backward/617aeb6c_nohash_0.wav;1
backward/2927c601_nohash_0.wav;no/14c7b073_nohash_4.wav;0
backward/2927c601_nohash_1.wav;backward/3a69f765_nohash_0.wav;1
backward/2927c601_nohash_1.wav;down/10ace7eb_nohash_2.wav;0
backward/2927c601_nohash_2.wav;backward/3291330e_nohash_1.wav;1
backward/2927c601_nohash_2.wav;eight/0f7dc557_nohash_0.wav;0
backward/2927c601_nohash_3.wav;backward/2aca1e72_nohash_13.wav;1
backward/2927c601_nohash_3.wav;go/118261a9_nohash_0.wav;0
backward/2927c601_nohash_4.wav;backward/61e2f74f_nohash_2.wav;1
backward/2927c601_nohash_4.wav;forward/679463fc_nohash_1.wav;0
backward/29dce108_nohash_0.wav;backward/0f7266cf_nohash_2.wav;1
backward/29dce108_nohash_0.wav;five/17f0e206_nohash_2.wav;0
backward/29dce108_nohash_1.wav;backward/39b5fdab_nohash_0.wav;1
backward/29dce108_nohash_1.wav;three/2a1f4853_nohash_3.wav;0
backward/29dce108_nohash_2.wav;backward/645ed69d_nohash_4.wav;1
backward/29dce108_nohash_2.wav;off/1b63157b_nohash_0.wav;0
backward/29dce108_nohash_3.wav;backward/472b8045_nohash_1.wav;1
backward/29dce108_nohash_3.wav;five/2e8c59f7_nohash_0.wav;0
backward/2a1f4853_nohash_0.wav;backward/5769c5ab_nohash_0.wav;1
backward/2a1f4853_nohash_0.wav;one/01bb6a2a_nohash_1.wav;0
backward/2a1f4853_nohash_1.wav;backward/51f7a034_nohash_1.wav;1
backward/2a1f4853_nohash_1.wav;up/3291330e_nohash_1.wav;0
backward/2a1f4853_nohash_2.wav;backward/3bb68054_nohash_0.wav;1
backward/2a1f4853_nohash_2.wav;six/035de8fe_nohash_0.wav;0
backward/2a1f4853_nohash_3.wav;backward/0ba018fc_nohash_2.wav;1
backward/2a1f4853_nohash_3.wav;learn/1e9e6bdd_nohash_0.wav;0
backward/2a1f4853_nohash_4.wav;backward/3b3d2f59_nohash_5.wav;1
backward/2a1f4853_nohash_4.wav;up/27c24504_nohash_4.wav;0
backward/2aca1e72_nohash_0.wav;backward/322d17d3_nohash_3.wav;1
backward/2aca1e72_nohash_0.wav;stop/27c24504_nohash_0.wav;0
backward/2aca1e72_nohash_1.wav;backward/2fcb6397_nohash_0.wav;1
backward/2aca1e72_nohash_1.wav;two/15c371c7_nohash_1.wav;0
backward/2aca1e72_nohash_10.wav;backward/3108acca_nohash_0.wav;1
backward/2aca1e72_nohash_10.wav;one/08ab231c_nohash_4.wav;0
backward/2aca1e72_nohash_11.wav;backward/2aca1e72_nohash_12.wav;1
backward/2aca1e72_nohash_11.wav;go/1ecfb537_nohash_0.wav;0
backward/2aca1e72_nohash_12.wav;backward/617aeb6c_nohash_4.wav;1
backward/2aca1e72_nohash_12.wav;six/28e47b1a_nohash_1.wav;0
backward/2aca1e72_nohash_13.wav;backward/3ce4910e_nohash_0.wav;1
