audio_1;audio_2;label
bed/063d48cf_nohash_0.wav;right/122c5aa7_nohash_3.wav;0
bed/063d48cf_nohash_1.wav;bed/0474c92a_nohash_1.wav;1
bed/063d48cf_nohash_1.wav;on/0d2bcf9d_nohash_1.wav;0
bed/0685264e_nohash_0.wav;bed/09bcdc9d_nohash_0.wav;1
bed/0685264e_nohash_0.wav;right/05d18852_nohash_0.wav;0
bed/07363607_nohash_0.wav;bed/0b77ee66_nohash_2.wav;1
bed/07363607_nohash_0.wav;two/11099149_nohash_0.wav;0
bed/09bcdc9d_nohash_0.wav;bed/15d83b54_nohash_1.wav;1
bed/09bcdc9d_nohash_0.wav;zero/0137b3f4_nohash_3.wav;0
bed/09bcdc9d_nohash_1.wav;bed/0137b3f4_nohash_0.wav;1
bed/09bcdc9d_nohash_1.wav;tree/1890e5c3_nohash_1.wav;0
bed/09ddc105_nohash_0.wav;bed/00f0204f_nohash_1.wav;1
bed/09ddc105_nohash_0.wav;wow/0e5193e6_nohash_0.wav;0
bed/09ddc105_nohash_1.wav;bed/0137b3f4_nohash_0.wav;1
bed/09ddc105_nohash_1.wav;happy/0f7205ef_nohash_2.wav;0
bed/0a7c2a8d_nohash_0.wav;bed/012c8314_nohash_0.wav;1
bed/0a7c2a8d_nohash_0.wav;right/106a6183_nohash_2.wav;0
bed/0b56bcfe_nohash_0.wav;bed/03c96658_nohash_0.wav;1
bed/0b56bcfe_nohash_0.wav;five/0227998e_nohash_0.wav;0
bed/0b77ee66_nohash_0.wav;bed/1993db46_nohash_0.wav;1
bed/0b77ee66_nohash_0.wav;tree/1890e5c3_nohash_0.wav;0
bed/0b77ee66_nohash_1.wav;bed/11321027_nohash_0.wav;1
bed/0b77ee66_nohash_1.wav;marvin/00176480_nohash_0.wav;0
bed/0b77ee66_nohash_2.wav;bed/10ace7eb_nohash_0.wav;1
bed/0b77ee66_nohash_2.wav;down/004ae714_nohash_0.wav;0
bed/0bde966a_nohash_0.wav;bed/118261a9_nohash_0.wav;1
bed/0bde966a_nohash_0.wav;two/1338a799_nohash_2.wav;0
bed/0bde966a_nohash_1.wav;bed/0b77ee66_nohash_0.wav;1
bed/0bde966a_nohash_1.wav;two/11a022ba_nohash_0.wav;0
bed/0c2ca723_nohash_0.wav;bed/00176480_nohash_0.wav;1
bed/0c2ca723_nohash_0.wav;six/13199b79_nohash_1.wav;0
bed/0c2ca723_nohash_1.wav;bed/1706c35f_nohash_2.wav;1
bed/0c2ca723_nohash_1.wav;bird/1b835b87_nohash_0.wav;0
bed/0c2d2ffa_nohash_0.wav;bed/10467b06_nohash_0.wav;1
bed/0c2d2ffa_nohash_0.wav;house/070b49af_nohash_0.wav;0
bed/0d2bcf9d_nohash_0.wav;bed/1706c35f_nohash_0.wav;1
bed/0d2bcf9d_nohash_0.wav;stop/0137b3f4_nohash_1.wav;0
bed/0d2bcf9d_nohash_1.wav;bed/0474c92a_nohash_1.wav;1
bed/0d2bcf9d_nohash_1.wav;four/05d18852_nohash_2.wav;0
bed/0d393936_nohash_0.wav;bed/18a8f03f_nohash_2.wav;1
bed/0d393936_nohash_0.wav;five/0d393936_nohash_0.wav;0
bed/0e5193e6_nohash_0.wav;bed/118261a9_nohash_0.wav;1
bed/0e5193e6_nohash_0.wav;stop/0137b3f4_nohash_4.wav;0
bed/0f7dc557_nohash_0.wav;bed/037c445a_nohash_0.wav;1
bed/0f7dc557_nohash_0.wav;up/0c5027de_nohash_0.wav;0
bed/10467b06_nohash_0.wav;bed/1890e5c3_nohash_0.wav;1
bed/10467b06_nohash_0.wav;four/0ac15fe9_nohash_0.wav;0
bed/10627519_nohash_0.wav;bed/18c54a68_nohash_3.wav;1
bed/10627519_nohash_0.wav;house/0c2d2ffa_nohash_0.wav;0
bed/106a6183_nohash_0.wav;bed/1995cf9e_nohash_0.wav;1
bed/106a6183_nohash_0.wav;four/03c96658_nohash_2.wav;0
bed/10ace7eb_nohash_0.wav;bed/18c54a68_nohash_1.wav;1
bed/10ace7eb_nohash_0.wav;down/0819edb0_nohash_1.wav;0
bed/10c6d873_nohash_0.wav;bed/0132a06d_nohash_0.wav;1
bed/10c6d873_nohash_0.wav;wow/1890e5c3_nohash_0.wav;0
bed/11321027_nohash_0.wav;bed/01648c51_nohash_1.wav;1
bed/11321027_nohash_0.wav;two/126a31d2_nohash_0.wav;0
bed/118261a9_nohash_0.wav;bed/037c445a_nohash_0.wav;1
bed/118261a9_nohash_0.wav;down/0b77ee66_nohash_1.wav;0
bed/118261a9_nohash_2.wav;bed/09bcdc9d_nohash_0.wav;1
bed/118261a9_nohash_2.wav;right/15c563d7_nohash_4.wav;0
bed/11a022ba_nohash_0.wav;bed/01b4757a_nohash_0.wav;1
bed/11a022ba_nohash_0.wav;eight/15574821_nohash_2.wav;0
bed/122c5aa7_nohash_0.wav;bed/035de8fe_nohash_0.wav;1
bed/122c5aa7_nohash_0.wav;eight/10467b06_nohash_1.wav;0
bed/12529547_nohash_0.wav;bed/0135f3f2_nohash_0.wav;1
bed/12529547_nohash_0.wav;go/0137b3f4_nohash_4.wav;0
bed/126a31d2_nohash_0.wav;bed/15c371c7_nohash_0.wav;1
bed/126a31d2_nohash_0.wav;tree/0f7205ef_nohash_0.wav;0
bed/13199b79_nohash_0.wav;bed/0b77ee66_nohash_0.wav;1
bed/13199b79_nohash_0.wav;dog/08ab8082_nohash_1.wav;0
bed/1365dd89_nohash_0.wav;bed/14872d06_nohash_0.wav;1
bed/1365dd89_nohash_0.wav;eight/122c5aa7_nohash_1.wav;0
bed/1365dd89_nohash_1.wav;bed/01648c51_nohash_0.wav;1
bed/1365dd89_nohash_1.wav;bird/0135f3f2_nohash_0.wav;0
bed/146d97db_nohash_0.wav;bed/0b77ee66_nohash_0.wav;1
bed/146d97db_nohash_0.wav;three/161fcca8_nohash_1.wav;0
bed/14872d06_nohash_0.wav;bed/0135f3f2_nohash_0.wav;1
bed/14872d06_nohash_0.wav;one/063d48cf_nohash_0.wav;0
bed/14872d06_nohash_1.wav;bed/01648c51_nohash_1.wav;1
bed/14872d06_nohash_1.wav;no/10627519_nohash_0.wav;0
bed/14df1e28_nohash_0.wav;bed/09ddc105_nohash_1.wav;1
bed/14df1e28_nohash_0.wav;on/070b49af_nohash_1.wav;0
bed/15b0c947_nohash_0.wav;bed/0d2bcf9d_nohash_0.wav;1
bed/15b0c947_nohash_0.wav;four/0d97f020_nohash_0.wav;0
bed/15c371c7_nohash_0.wav;bed/0397ecda_nohash_0.wav;1
bed/15c371c7_nohash_0.wav;off/15c563d7_nohash_3.wav;0
bed/15c563d7_nohash_0.wav;bed/18c54a68_nohash_1.wav;1
bed/15c563d7_nohash_0.wav;stop/01bb6a2a_nohash_0.wav;0
bed/15d83b54_nohash_0.wav;bed/012c8314_nohash_0.wav;1
bed/15d83b54_nohash_0.wav;stop/15c371c7_nohash_0.wav;0
bed/15d83b54_nohash_1.wav;bed/161fcca8_nohash_1.wav;1
bed/15d83b54_nohash_1.wav;nine/012c8314_nohash_0.wav;0
bed/15f04ff8_nohash_0.wav;bed/0a7c2a8d_nohash_0.wav;1
bed/15f04ff8_nohash_0.wav;wow/016e2c6d_nohash_1.wav;0
bed/161fcca8_nohash_1.wav;bed/01b4757a_nohash_0.wav;1
bed/161fcca8_nohash_1.wav;one/0137b3f4_nohash_4.wav;0
bed/1706c35f_nohash_0.wav;bed/063d48cf_nohash_0.wav;1
bed/1706c35f_nohash_0.wav;sheila/070b49af_nohash_0.wav;0
bed/1706c35f_nohash_1.wav;bed/1993db46_nohash_0.wav;1
bed/1706c35f_nohash_1.wav;go/10467b06_nohash_1.wav;0
bed/1706c35f_nohash_2.wav;bed/0bde966a_nohash_1.wav;1
bed/1706c35f_nohash_2.wav;tree/1993db46_nohash_0.wav;0
bed/1706c35f_nohash_3.wav;bed/1890e5c3_nohash_0.wav;1
bed/1706c35f_nohash_3.wav;right/0397ecda_nohash_0.wav;0
bed/172dc2b0_nohash_0.wav;bed/19785c4e_nohash_2.wav;1
bed/172dc2b0_nohash_0.wav;bird/012c8314_nohash_0.wav;0
bed/172dc2b0_nohash_1.wav;bed/0b77ee66_nohash_1.wav;1
bed/172dc2b0_nohash_1.wav;four/0cd323ec_nohash_1.wav;0
bed/172dc2b0_nohash_2.wav;bed/11321027_nohash_0.wav;1
bed/172dc2b0_nohash_2.wav;two/0135f3f2_nohash_0.wav;0
bed/1746d7b6_nohash_0.wav;bed/187af8be_nohash_0.wav;1
bed/1746d7b6_nohash_0.wav;cat/1cec8d71_nohash_0.wav;0
bed/17c94b23_nohash_0.wav;bed/15b0c947_nohash_0.wav;1
bed/17c94b23_nohash_0.wav;five/01bb6a2a_nohash_3.wav;0
bed/17cc40ee_nohash_0.wav;bed/012c8314_nohash_0.wav;1
bed/17cc40ee_nohash_0.wav;two/02746d24_nohash_0.wav;0
bed/187af8be_nohash_0.wav;bed/0135f3f2_nohash_0.wav;1
bed/187af8be_nohash_0.wav;eight/069ab0d5_nohash_2.wav;0
bed/1890e5c3_nohash_0.wav;bed/06076b6b_nohash_0.wav;1
bed/1890e5c3_nohash_0.wav;wow/0135f3f2_nohash_0.wav;0
bed/18a8f03f_nohash_0.wav;bed/0132a06d_nohash_0.wav;1
bed/18a8f03f_nohash_0.wav;off/0132a06d_nohash_0.wav;0
bed/18a8f03f_nohash_1.wav;bed/19f9c115_nohash_0.wav;1
bed/18a8f03f_nohash_1.wav;cat/004ae714_nohash_0.wav;0
bed/18a8f03f_nohash_2.wav;bed/00f0204f_nohash_0.wav;1
bed/18a8f03f_nohash_2.wav;four/122c5aa7_nohash_2.wav;0
bed/18c54a68_nohash_0.wav;bed/15f04ff8_nohash_0.wav;1
bed/18c54a68_nohash_0.wav;dog/0d393936_nohash_0.wav;0
bed/18c54a68_nohash_1.wav;bed/01bcfc0c_nohash_0.wav;1
bed/18c54a68_nohash_1.wav;three/122c5aa7_nohash_2.wav;0
bed/18c54a68_nohash_2.wav;bed/17c94b23_nohash_0.wav;1
bed/18c54a68_nohash_2.wav;five/122c5aa7_nohash_1.wav;0
bed/18c54a68_nohash_3.wav;bed/18c54a68_nohash_1.wav;1
bed/18c54a68_nohash_3.wav;off/03c96658_nohash_0.wav;0
bed/18c54a68_nohash_4.wav;bed/1706c35f_nohash_0.wav;1
bed/18c54a68_nohash_4.wav;marvin/1851e33b_nohash_1.wav;0
bed/19785c4e_nohash_2.wav;bed/042186b8_nohash_0.wav;1
bed/19785c4e_nohash_2.wav;one/1338a799_nohash_0.wav;0
bed/1993db46_nohash_0.wav;bed/18c54a68_nohash_4.wav;1
bed/1993db46_nohash_0.wav;no/0c2d2ffa_nohash_1.wav;0
bed/1995cf9e_nohash_0.wav;bed/1890e5c3_nohash_0.wav;1
bed/1995cf9e_nohash_0.wav;happy/1c6e5447_nohash_0.wav;0
bed/19f9c115_nohash_0.wav;bed/0bde966a_nohash_1.wav;1
bed/19f9c115_nohash_0.wav;wow/11a022ba_nohash_0.wav;0
bed/19f9c115_nohash_1.wav;bed/1a673010_nohash_0.wav;1
bed/19f9c115_nohash_1.wav;five/0132a06d_nohash_4.wav;0
bed/19f9c115_nohash_2.wav;bed/19f9c115_nohash_0.wav;1
bed/19f9c115_nohash_2.wav;four/023808be_nohash_0.wav;0
bed/19f9c115_nohash_3.wav;bed/18a8f03f_nohash_2.wav;1
bed/19f9c115_nohash_3.wav;one/130d9a87_nohash_0.wav;0
bed/1a673010_nohash_0.wav;bed/15b0c947_nohash_0.wav;1
bed/1a673010_nohash_0.wav;seven/07363607_nohash_1.wav;0
bird/00b01445_nohash_0.wav;bird/1c45ceb2_nohash_1.wav;1
bird/00b01445_nohash_0.wav;nine/0a7c2a8d_nohash_0.wav;0
bird/00f0204f_nohash_0.wav;bird/13199b79_nohash_1.wav;1
bird/00f0204f_nohash_0.wav;seven/0132a06d_nohash_4.wav;0
bird/00f0204f_nohash_1.wav;bird/1b63157b_nohash_0.wav;1
bird/00f0204f_nohash_1.wav;three/0b40aa8e_nohash_1.wav;0
bird/00f0204f_nohash_2.wav;bird/0c2d2ffa_nohash_0.wav;1
bird/00f0204f_nohash_2.wav;down/063d48cf_nohash_1.wav;0
bird/00f0204f_nohash_3.wav;bird/1995cf9e_nohash_0.wav;1
bird/00f0204f_nohash_3.wav;tree/1626bc5a_nohash_1.wav;0
bird/012c8314_nohash_0.wav;bird/0d393936_nohash_0.wav;1
bird/012c8314_nohash_0.wav;sheila/00f0204f_nohash_2.wav;0
bird/0132a06d_nohash_0.wav;bird/1b88bf70_nohash_0.wav;1
bird/0132a06d_nohash_0.wav;dog/11a022ba_nohash_0.wav;0
bird/0135f3f2_nohash_0.wav;bird/10627519_nohash_0.wav;1
bird/0135f3f2_nohash_0.wav;left/13d7b8c9_nohash_0.wav;0
bird/0137b3f4_nohash_0.wav;bird/1993db46_nohash_1.wav;1
bird/0137b3f4_nohash_0.wav;down/122c5aa7_nohash_2.wav;0
bird/01648c51_nohash_0.wav;bird/0a7c2a8d_nohash_0.wav;1
bird/01648c51_nohash_0.wav;off/14775481_nohash_1.wav;0
bird/016e2c6d_nohash_0.wav;bird/0c2ca723_nohash_1.wav;1
bird/016e2c6d_nohash_0.wav;one/0616de09_nohash_0.wav;0
bird/01bcfc0c_nohash_0.wav;bird/118261a9_nohash_0.wav;1
bird/01bcfc0c_nohash_0.wav;happy/0c5027de_nohash_2.wav;0
bird/01bcfc0c_nohash_1.wav;bird/19f9c115_nohash_1.wav;1
bird/01bcfc0c_nohash_1.wav;seven/0c2ca723_nohash_0.wav;0
bird/0397ecda_nohash_0.wav;bird/00f0204f_nohash_0.wav;1
bird/0397ecda_nohash_0.wav;off/10ace7eb_nohash_2.wav;0
bird/042186b8_nohash_0.wav;bird/0ac15fe9_nohash_0.wav;1
bird/042186b8_nohash_0.wav;sheila/17cc40ee_nohash_0.wav;0
bird/0474c92a_nohash_0.wav;bird/130d9a87_nohash_1.wav;1
bird/0474c92a_nohash_0.wav;down/10ace7eb_nohash_1.wav;0
bird/06076b6b_nohash_1.wav;bird/01648c51_nohash_0.wav;1
bird/06076b6b_nohash_1.wav;wow/1851e33b_nohash_1.wav;0
bird/0685264e_nohash_0.wav;bird/122c5aa7_nohash_0.wav;1
bird/0685264e_nohash_0.wav;five/0c2d2ffa_nohash_0.wav;0
bird/070b49af_nohash_0.wav;bird/1a6eca98_nohash_2.wav;1
bird/070b49af_nohash_0.wav;stop/15c563d7_nohash_2.wav;0
bird/08ab8082_nohash_0.wav;bird/13199b79_nohash_1.wav;1
bird/08ab8082_nohash_0.wav;down/14df1e28_nohash_0.wav;0
bird/095847e4_nohash_0.wav;bird/0b40aa8e_nohash_0.wav;1
bird/095847e4_nohash_0.wav;one/0bde966a_nohash_0.wav;0
bird/095847e4_nohash_1.wav;bird/1b835b87_nohash_2.wav;1
bird/095847e4_nohash_1.wav;one/10ace7eb_nohash_4.wav;0
bird/09bcdc9d_nohash_0.wav;bird/0d393936_nohash_0.wav;1
bird/09bcdc9d_nohash_0.wav;up/10467b06_nohash_0.wav;0
bird/0a7c2a8d_nohash_0.wav;bird/13d7b8c9_nohash_0.wav;1
bird/0a7c2a8d_nohash_0.wav;wow/035de8fe_nohash_0.wav;0
bird/0a7c2a8d_nohash_1.wav;bird/10627519_nohash_0.wav;1
bird/0a7c2a8d_nohash_1.wav;one/02746d24_nohash_1.wav;0
bird/0ac15fe9_nohash_0.wav;bird/1a6eca98_nohash_0.wav;1
bird/0ac15fe9_nohash_0.wav;dog/122c5aa7_nohash_0.wav;0
bird/0b40aa8e_nohash_0.wav;bird/19f9c115_nohash_1.wav;1
bird/0b40aa8e_nohash_0.wav;tree/17c94b23_nohash_0.wav;0
bird/0b40aa8e_nohash_1.wav;bird/13199b79_nohash_0.wav;1
bird/0b40aa8e_nohash_1.wav;zero/11860c84_nohash_2.wav;0
bird/0b56bcfe_nohash_0.wav;bird/1b88bf70_nohash_1.wav;1
bird/0b56bcfe_nohash_0.wav;eight/037c445a_nohash_0.wav;0
bird/0b77ee66_nohash_0.wav;bird/122c5aa7_nohash_0.wav;1
bird/0b77ee66_nohash_0.wav;right/106a6183_nohash_1.wav;0
bird/0bde966a_nohash_0.wav;bird/042186b8_nohash_0.wav;1
bird/0bde966a_nohash_0.wav;six/10627519_nohash_1.wav;0
bird/0c2ca723_nohash_0.wav;bird/1b755c65_nohash_0.wav;1
bird/0c2ca723_nohash_0.wav;down/0f7205ef_nohash_1.wav;0
bird/0c2ca723_nohash_1.wav;bird/09bcdc9d_nohash_0.wav;1
bird/0c2ca723_nohash_1.wav;right/095847e4_nohash_0.wav;0
bird/0c2d2ffa_nohash_0.wav;bird/0b77ee66_nohash_0.wav;1
bird/0c2d2ffa_nohash_0.wav;zero/11860c84_nohash_0.wav;0
bird/0d393936_nohash_0.wav;bird/016e2c6d_nohash_0.wav;1
bird/0d393936_nohash_0.wav;five/0474c92a_nohash_0.wav;0
bird/0f7dc557_nohash_0.wav;bird/1c3f4fac_nohash_1.wav;1
bird/0f7dc557_nohash_0.wav;eight/01b4757a_nohash_2.wav;0
bird/10467b06_nohash_0.wav;bird/13199b79_nohash_0.wav;1
bird/10467b06_nohash_0.wav;happy/14775481_nohash_0.wav;0
bird/10467b06_nohash_1.wav;bird/1c6e5447_nohash_0.wav;1
bird/10467b06_nohash_1.wav;eight/0137b3f4_nohash_1.wav;0
bird/10627519_nohash_0.wav;bird/0c2ca723_nohash_1.wav;1
bird/10627519_nohash_0.wav;down/0137b3f4_nohash_3.wav;0
bird/106a6183_nohash_0.wav;bird/15d83b54_nohash_0.wav;1
bird/106a6183_nohash_0.wav;nine/063d48cf_nohash_0.wav;0
bird/10ace7eb_nohash_0.wav;bird/0474c92a_nohash_0.wav;1
bird/10ace7eb_nohash_0.wav;marvin/079d1020_nohash_0.wav;0
bird/10c6d873_nohash_0.wav;bird/1626bc5a_nohash_1.wav;1
bird/10c6d873_nohash_0.wav;eight/01bcfc0c_nohash_1.wav;0
bird/11099149_nohash_0.wav;bird/130d9a87_nohash_2.wav;1
bird/11099149_nohash_0.wav;down/0d393936_nohash_1.wav;0
bird/118261a9_nohash_0.wav;bird/1993db46_nohash_1.wav;1
bird/118261a9_nohash_0.wav;right/01bb6a2a_nohash_3.wav;0
bird/11a022ba_nohash_0.wav;bird/0a7c2a8d_nohash_0.wav;1
bird/11a022ba_nohash_0.wav;on/0137b3f4_nohash_0.wav;0
bird/122c5aa7_nohash_0.wav;bird/1ba20be2_nohash_0.wav;1
bird/122c5aa7_nohash_0.wav;four/106a6183_nohash_2.wav;0
bird/12529547_nohash_0.wav;bird/0f7dc557_nohash_0.wav;1
bird/12529547_nohash_0.wav;seven/122c5aa7_nohash_1.wav;0
bird/12c206ea_nohash_0.wav;bird/1c45ceb2_nohash_2.wav;1
bird/12c206ea_nohash_0.wav;stop/122c5aa7_nohash_1.wav;0
bird/130d9a87_nohash_0.wav;bird/01648c51_nohash_0.wav;1
bird/130d9a87_nohash_0.wav;cat/1bb574f9_nohash_0.wav;0
bird/130d9a87_nohash_1.wav;bird/130d9a87_nohash_3.wav;1
bird/130d9a87_nohash_1.wav;down/11321027_nohash_0.wav;0
bird/130d9a87_nohash_2.wav;bird/0f7dc557_nohash_0.wav;1
bird/130d9a87_nohash_2.wav;no/0c5027de_nohash_0.wav;0
bird/130d9a87_nohash_3.wav;bird/1c3f4fac_nohash_1.wav;1
bird/130d9a87_nohash_3.wav;one/004ae714_nohash_0.wav;0
bird/13199b79_nohash_0.wav;bird/1a892463_nohash_0.wav;1
bird/13199b79_nohash_0.wav;stop/187af8be_nohash_0.wav;0
bird/13199b79_nohash_1.wav;bird/1b88bf70_nohash_1.wav;1
bird/13199b79_nohash_1.wav;two/10ace7eb_nohash_1.wav;0
bird/1365dd89_nohash_0.wav;bird/00f0204f_nohash_2.wav;1
bird/1365dd89_nohash_0.wav;sheila/17c94b23_nohash_2.wav;0
bird/1365dd89_nohash_1.wav;bird/146d97db_nohash_0.wav;1
bird/1365dd89_nohash_1.wav;eight/126403d4_nohash_0.wav;0
bird/13d7b8c9_nohash_0.wav;bird/1b835b87_nohash_0.wav;1
bird/13d7b8c9_nohash_0.wav;happy/11321027_nohash_0.wav;0
bird/14587ff0_nohash_0.wav;bird/0137b3f4_nohash_0.wav;1
bird/14587ff0_nohash_0.wav;on/0474c92a_nohash_1.wav;0
bird/146d97db_nohash_0.wav;bird/130d9a87_nohash_0.wav;1
bird/146d97db_nohash_0.wav;house/1851e33b_nohash_0.wav;0
bird/14775481_nohash_0.wav;bird/1b459024_nohash_0.wav;1
bird/14775481_nohash_0.wav;wow/15c371c7_nohash_0.wav;0
bird/15c563d7_nohash_0.wav;bird/11099149_nohash_0.wav;1
bird/15c563d7_nohash_0.wav;no/0132a06d_nohash_2.wav;0
bird/15d83b54_nohash_0.wav;bird/1a6eca98_nohash_2.wav;1
bird/15d83b54_nohash_0.wav;cat/13199b79_nohash_1.wav;0
bird/15f04ff8_nohash_0.wav;bird/11099149_nohash_0.wav;1
bird/15f04ff8_nohash_0.wav;up/106a6183_nohash_1.wav;0
bird/1626bc5a_nohash_0.wav;bird/0c2ca723_nohash_1.wav;1
bird/1626bc5a_nohash_0.wav;wow/1851e33b_nohash_2.wav;0
bird/1626bc5a_nohash_1.wav;bird/1c3f4fac_nohash_1.wav;1
bird/1626bc5a_nohash_1.wav;nine/02746d24_nohash_2.wav;0
bird/1706c35f_nohash_0.wav;bird/00f0204f_nohash_3.wav;1
bird/1706c35f_nohash_0.wav;six/01bcfc0c_nohash_0.wav;0
bird/17cc40ee_nohash_0.wav;bird/10467b06_nohash_0.wav;1
bird/17cc40ee_nohash_0.wav;stop/106a6183_nohash_1.wav;0
bird/1890e5c3_nohash_0.wav;bird/11a022ba_nohash_0.wav;1
bird/1890e5c3_nohash_0.wav;left/01b4757a_nohash_0.wav;0
bird/1993db46_nohash_0.wav;bird/0685264e_nohash_0.wav;1
bird/1993db46_nohash_0.wav;zero/07363607_nohash_3.wav;0
bird/1993db46_nohash_1.wav;bird/1a6eca98_nohash_1.wav;1
bird/1993db46_nohash_1.wav;house/042186b8_nohash_0.wav;0
bird/1995cf9e_nohash_0.wav;bird/0c2ca723_nohash_0.wav;1
bird/1995cf9e_nohash_0.wav;yes/00f0204f_nohash_0.wav;0
bird/1995cf9e_nohash_1.wav;bird/00f0204f_nohash_2.wav;1
bird/1995cf9e_nohash_1.wav;two/01bb6a2a_nohash_2.wav;0
bird/199da2bf_nohash_0.wav;bird/070b49af_nohash_0.wav;1
bird/199da2bf_nohash_0.wav;up/0b40aa8e_nohash_0.wav;0
bird/19e98e89_nohash_0.wav;bird/146d97db_nohash_0.wav;1
bird/19e98e89_nohash_0.wav;marvin/1aeef15e_nohash_0.wav;0
bird/19f9c115_nohash_1.wav;bird/00f0204f_nohash_0.wav;1
bird/19f9c115_nohash_1.wav;seven/0132a06d_nohash_0.wav;0
bird/1a673010_nohash_0.wav;bird/070b49af_nohash_0.wav;1
bird/1a673010_nohash_0.wav;stop/0e5193e6_nohash_0.wav;0
bird/1a6eca98_nohash_0.wav;bird/13199b79_nohash_0.wav;1
bird/1a6eca98_nohash_0.wav;no/070b49af_nohash_0.wav;0
bird/1a6eca98_nohash_1.wav;bird/0c2d2ffa_nohash_0.wav;1
bird/1a6eca98_nohash_1.wav;tree/10467b06_nohash_0.wav;0
bird/1a6eca98_nohash_2.wav;bird/1a892463_nohash_0.wav;1
bird/1a6eca98_nohash_2.wav;bed/106a6183_nohash_0.wav;0
bird/1a6eca98_nohash_3.wav;bird/0c2ca723_nohash_1.wav;1
bird/1a6eca98_nohash_3.wav;five/10ace7eb_nohash_3.wav;0
bird/1a892463_nohash_0.wav;bird/0c2ca723_nohash_1.wav;1
bird/1a892463_nohash_0.wav;right/118261a9_nohash_1.wav;0
bird/1b459024_nohash_0.wav;bird/199da2bf_nohash_0.wav;1
bird/1b459024_nohash_0.wav;bed/1706c35f_nohash_2.wav;0
bird/1b63157b_nohash_0.wav;bird/016e2c6d_nohash_0.wav;1
bird/1b63157b_nohash_0.wav;off/106a6183_nohash_4.wav;0
bird/1b755c65_nohash_0.wav;bird/15c563d7_nohash_0.wav;1
